symbol,name,window_id,signal_date,market_env,label_desc,lppl_m,lppl_w,lppl_rmse,lppl_r2,lppl_dtc,lppl_valid,lppl_bottom,lppl_top,wy_phase,wy_direction,wy_confidence,wy_signal,wy_bc,wy_spring,wy_rr,combined_score,signal_label,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
600075.SH,新疆天业,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.52,18.0,neutral,15.74,39.45,1.56,14.92,0.82
600075.SH,新疆天业,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-0.63,26.84,9.89,8.09,-8.72
600075.SH,新疆天业,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,34.04,42.94,0.97,35.34,-1.3
600075.SH,新疆天业,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.06,5.0,neutral,-52.12,-10.0,60.0,5.51,-57.63
600075.SH,新疆天业,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.47,15.0,neutral,46.59,67.33,9.09,4.97,41.62
600075.SH,新疆天业,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.6,15.0,neutral,18.72,19.16,3.3,21.72,-3.0
600075.SH,新疆天业,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.36,18.0,neutral,13.88,79.52,1.32,18.05,-4.17
600075.SH,新疆天业,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,46.22,69.33,6.48,35.28,10.94
600075.SH,新疆天业,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,2.58,73.64,6.72,6.19,-3.61
600075.SH,新疆天业,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,11.39,18.0,neutral,8.75,16.15,0.0,13.57,-4.82
603416.SH,信捷电气,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.41,15.0,neutral,60.11,71.91,2.02,21.72,38.39
603416.SH,信捷电气,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,20.05,55.2,3.25,18.05,2.0
603416.SH,信捷电气,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,70.95,81.15,2.45,35.28,35.67
603416.SH,信捷电气,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-19.27,27.37,32.28,6.19,-25.46
603416.SH,信捷电气,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,12.59,27.78,7.98,13.57,-0.98
002668.SZ,TCL智家,1,2012-12-04,bear_bottom,2012熊底,0.8749,12.694,0.041209,0.5834,51.39,True,False,False,markup,持有观察,C,markup,True,False,0.1,15.0,neutral,7.28,45.42,1.49,14.92,-7.64
002668.SZ,TCL智家,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,12.47,30.4,4.48,8.09,4.38
002668.SZ,TCL智家,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,19.14,32.84,3.14,35.34,-16.2
002668.SZ,TCL智家,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.12,5.0,neutral,55.59,266.21,-9.99,5.51,50.08
002668.SZ,TCL智家,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.4,14.0,neutral,0.52,44.11,8.91,4.97,-4.45
002668.SZ,TCL智家,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,11.8,18.0,neutral,-66.57,-47.21,84.13,21.72,-88.29
002668.SZ,TCL智家,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.48,15.0,neutral,32.2,81.99,32.42,18.05,14.15
002668.SZ,TCL智家,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.29,18.0,neutral,21.9,36.79,0.45,35.28,-13.38
002668.SZ,TCL智家,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,9.26,18.0,neutral,16.63,25.15,1.39,6.19,10.44
002668.SZ,TCL智家,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,6.94,19.1,16.67,13.57,-6.63
688766.SH,普冉股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.11,15.0,neutral,15.73,59.58,1.93,13.57,2.16
603363.SH,傲农生物,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.55,15.0,neutral,37.97,45.2,17.97,21.72,16.25
603363.SH,傲农生物,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.37,15.0,neutral,147.57,251.34,11.68,18.05,129.52
603363.SH,傲农生物,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.18,5.0,neutral,30.49,47.31,1.68,35.28,-4.79
603363.SH,傲农生物,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.35,15.0,neutral,39.92,58.04,3.06,6.19,33.73
603363.SH,傲农生物,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.25,15.0,neutral,0.0,13.7,5.2,13.57,-13.57
688070.SH,纵横股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.67,15.0,neutral,-20.91,5.26,31.33,13.57,-34.48
601231.SH,环旭电子,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.8,14.0,neutral,47.91,58.0,-0.68,14.92,32.99
601231.SH,环旭电子,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,31.45,63.24,3.19,8.09,23.36
601231.SH,环旭电子,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.01,5.0,neutral,8.94,15.23,9.73,35.34,-26.4
601231.SH,环旭电子,4,2015-08-26,crash_bottom,2015股灾底,0.1,6.0158,0.220016,0.7819,99.54,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-3.29,45.34,3.29,5.51,-8.8
601231.SH,环旭电子,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.51,15.0,neutral,5.71,23.81,11.11,4.97,0.74
601231.SH,环旭电子,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,45.57,47.78,5.54,21.72,23.85
601231.SH,环旭电子,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.15,15.0,neutral,38.63,82.63,2.63,18.05,20.58
601231.SH,环旭电子,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.83,15.0,neutral,57.77,62.19,7.89,35.28,22.49
601231.SH,环旭电子,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,10.7,18.0,neutral,16.18,26.09,4.81,6.19,9.99
601231.SH,环旭电子,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-10.15,7.8,13.14,13.57,-23.72
601006.SH,大秦铁路,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,空仓观望,C,sos_candidate,True,False,0.08,30.0,watch,14.24,30.7,0.79,14.92,-0.68
601006.SH,大秦铁路,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.29,14.0,neutral,25.59,32.54,5.76,8.09,17.5
601006.SH,大秦铁路,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.28,5.0,neutral,38.39,47.3,-0.15,35.34,3.05
601006.SH,大秦铁路,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.55,15.0,neutral,-8.94,21.57,9.18,5.51,-14.45
601006.SH,大秦铁路,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.27,15.0,neutral,-8.76,2.87,9.48,4.97,-13.73
601006.SH,大秦铁路,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.12,15.0,neutral,13.06,15.62,2.69,21.72,-8.66
601006.SH,大秦铁路,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,空仓观望,C,sos_candidate,True,False,0.18,30.0,watch,0.49,11.07,1.6,18.05,-17.56
601006.SH,大秦铁路,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,8.48,18.0,neutral,-1.94,9.12,4.19,35.28,-37.22
601006.SH,大秦铁路,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,6.97,15.0,neutral,4.55,9.43,2.36,6.19,-1.64
601006.SH,大秦铁路,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,12.79,15.29,0.78,13.57,-0.78
002291.SZ,遥望科技,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.07,15.0,neutral,8.63,25.29,0.78,14.92,-6.29
002291.SZ,遥望科技,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.15,15.0,neutral,3.08,19.27,7.51,8.09,-5.01
002291.SZ,遥望科技,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.23,5.0,neutral,28.62,47.59,3.22,35.34,-6.72
002291.SZ,遥望科技,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,22.25,18.0,neutral,63.55,127.22,11.99,5.51,58.04
002291.SZ,遥望科技,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.72,15.0,neutral,41.0,51.3,13.4,4.97,36.03
002291.SZ,遥望科技,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.5,15.0,neutral,36.54,39.75,-0.25,21.72,14.82
002291.SZ,遥望科技,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.34,15.0,neutral,11.06,39.7,11.93,18.05,-6.99
002291.SZ,遥望科技,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.17,14.0,neutral,-6.55,29.55,22.27,35.28,-41.83
002291.SZ,遥望科技,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,4.84,18.0,neutral,19.39,54.14,1.3,6.19,13.2
002291.SZ,遥望科技,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-20.31,11.7,24.7,13.57,-33.88
601101.SH,昊华能源,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.23,14.0,neutral,-2.24,51.75,2.72,14.92,-17.16
601101.SH,昊华能源,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.01,15.0,neutral,-2.97,16.36,8.67,8.09,-11.06
601101.SH,昊华能源,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,38.14,42.53,0.35,35.34,2.8
601101.SH,昊华能源,4,2015-08-26,crash_bottom,2015股灾底,0.8868,7.4004,0.111066,0.5948,79.68,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,14.97,58.16,2.55,5.51,9.46
601101.SH,昊华能源,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.87,14.0,neutral,-8.36,16.57,11.7,4.97,-13.33
601101.SH,昊华能源,6,2018-10-19,bear_bottom,2018熊底,0.8695,8.2866,0.028151,0.5346,68.06,True,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,9.0,neutral,4.44,13.32,11.49,21.72,-17.28
601101.SH,昊华能源,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,5.98,18.0,neutral,3.45,31.03,5.09,18.05,-14.6
601101.SH,昊华能源,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.12,15.0,neutral,3.7,22.22,20.74,35.28,-31.58
601101.SH,昊华能源,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.17,5.0,neutral,40.55,141.75,2.06,6.19,34.36
601101.SH,昊华能源,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,22.5,18.0,neutral,2.35,14.58,5.8,13.57,-11.22
002110.SZ,三钢闽光,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.57,15.0,neutral,9.32,35.91,2.27,14.92,-5.6
002110.SZ,三钢闽光,2,2013-06-25,bear_bottom,2013钱荒底,0.9,10.2268,0.03212,0.7052,55.19,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-21.21,6.03,23.62,8.09,-29.3
002110.SZ,三钢闽光,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.17,5.0,neutral,31.4,46.28,4.96,35.34,-3.94
002110.SZ,三钢闽光,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,D,markup,True,False,0.08,4.0,neutral,-29.0,-8.32,49.27,5.51,-34.51
002110.SZ,三钢闽光,5,2016-01-27,crash_bottom,2016熔断底,0.683,11.363,0.097229,0.54,64.4,False,False,False,markdown,空仓观望,C,markdown,True,False,0.65,15.0,neutral,72.31,81.35,6.15,4.97,67.34
002110.SZ,三钢闽光,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.98,15.0,neutral,5.27,11.36,23.35,21.72,-16.45
002110.SZ,三钢闽光,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.29,15.0,neutral,-25.83,61.42,25.91,18.05,-43.88
002110.SZ,三钢闽光,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-6.33,5.94,15.63,35.28,-41.61
002110.SZ,三钢闽光,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.16,5.0,neutral,-17.45,40.91,25.39,6.19,-23.64
002110.SZ,三钢闽光,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,3.88,15.0,neutral,22.09,27.55,0.48,13.57,8.52
600491.SH,龙元建设,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.59,15.0,neutral,16.79,44.53,0.0,14.92,1.87
600491.SH,龙元建设,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.92,14.0,neutral,-3.73,14.67,8.0,8.09,-11.82
600491.SH,龙元建设,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,2.64,43.0,buy,36.45,40.06,0.3,35.34,1.11
600491.SH,龙元建设,4,2015-08-26,crash_bottom,2015股灾底,0.9,6.1275,0.134853,0.7035,57.48,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-7.93,58.97,11.13,5.51,-13.44
600491.SH,龙元建设,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.55,15.0,neutral,44.59,49.49,7.09,4.97,39.62
600491.SH,龙元建设,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.19,15.0,neutral,29.3,35.26,0.0,21.72,7.58
600491.SH,龙元建设,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.0,15.0,neutral,-3.04,36.03,12.3,18.05,-21.09
600491.SH,龙元建设,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.07,15.0,neutral,30.04,50.52,0.0,35.28,-5.24
600491.SH,龙元建设,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.4,15.0,neutral,47.32,75.99,6.06,6.19,41.13
600491.SH,龙元建设,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.21,15.0,neutral,-4.07,25.51,5.36,13.57,-17.64
003003.SZ,天元股份,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.63,18.0,neutral,-8.06,15.39,20.47,6.19,-14.25
003003.SZ,天元股份,10,2022-10-31,bear_bottom,2022熊底,0.1,6.7083,0.041192,0.2735,35.57,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,12.06,35.76,1.66,13.57,-1.51
300633.SZ,开立医疗,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.07,14.0,neutral,23.95,32.81,8.2,21.72,2.23
300633.SZ,开立医疗,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.6,15.0,neutral,4.62,20.04,15.77,18.05,-13.43
300633.SZ,开立医疗,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,31.3,55.28,5.73,35.28,-3.98
300633.SZ,开立医疗,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,15.19,60.47,-0.47,6.19,9.0
300633.SZ,开立医疗,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.04,5.0,neutral,-9.0,2.38,18.93,13.57,-22.57
002277.SZ,友阿股份,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.26,15.0,neutral,14.36,42.95,1.03,14.92,-0.56
002277.SZ,友阿股份,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.92,15.0,neutral,64.79,131.46,3.48,8.09,56.7
002277.SZ,友阿股份,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,4.51,18.0,neutral,46.49,87.54,1.68,35.34,11.15
002277.SZ,友阿股份,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-6.16,41.34,11.34,5.51,-11.67
002277.SZ,友阿股份,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.68,15.0,neutral,12.15,21.05,5.36,4.97,7.18
002277.SZ,友阿股份,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.41,14.0,neutral,25.23,25.23,4.62,21.72,3.51
002277.SZ,友阿股份,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,2.08,31.85,1.79,18.05,-15.97
002277.SZ,友阿股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,28.02,55.22,5.22,35.28,-7.26
002277.SZ,友阿股份,9,2021-07-28,structural_low,2021结构底,0.1,6.8465,0.027357,0.5823,89.06,False,False,False,markdown,空仓观望,B,markdown,True,False,4.87,18.0,neutral,-2.51,11.29,7.84,6.19,-8.7
002277.SZ,友阿股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.75,15.0,neutral,7.23,40.36,-0.3,13.57,-6.34
600841.SH,动力新科,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.78,15.0,neutral,17.74,45.36,5.24,14.92,2.82
600841.SH,动力新科,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.07,5.0,neutral,-9.38,24.9,12.76,8.09,-17.47
600841.SH,动力新科,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,0.63,43.0,buy,19.51,21.08,2.94,35.34,-15.83
600841.SH,动力新科,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,39.72,91.94,9.17,5.51,34.21
600841.SH,动力新科,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.74,15.0,neutral,30.31,55.51,2.96,4.97,25.34
600841.SH,动力新科,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.35,15.0,neutral,27.23,38.1,4.02,21.72,5.51
600841.SH,动力新科,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.23,18.0,neutral,12.86,60.84,-0.3,18.05,-5.19
600841.SH,动力新科,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,21.47,30.83,1.84,35.28,-13.81
600841.SH,动力新科,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,38.41,59.16,0.22,6.19,32.22
600841.SH,动力新科,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.69,15.0,neutral,6.99,21.3,1.63,13.57,-6.58
300772.SZ,运达股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,4.97,18.0,neutral,24.29,29.14,1.29,35.28,-10.99
300772.SZ,运达股份,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,D,markup,True,False,0.05,4.0,neutral,73.06,153.53,3.37,6.19,66.87
