cycle_id,cycle_year,as_of_date,symbol,name,data_rows,wyckoff_phase,wyckoff_direction,wyckoff_confidence,wyckoff_signal_type,lppl_score,lppl_level,n_danger_layers,regime,regime_weight,phase_weight,fusion_score,fusion_score_regime,future_return_pct,future_max_gain_pct,future_max_dd_pct
9,2022,2022-04-16,002452.SZ,长高电新,3676,markdown,空仓观望,B,markdown,0.3488,watch,0,weak_bull,1.0,1.0,0.3488,0.3488,13.51,50.15,23.27
10,2024,2024-07-06,002452.SZ,长高电新,3676,markup,持有观察,C,markup,0.0833,none,0,weak_bull,1.0,0.0,0.0,0.0,-12.29,9.57,22.1
1,2012,2012-04-05,002453.SZ,华软科技,3612,unknown,空仓观望,D,no_signal,0.2331,watch,0,weak_bull,1.0,0.3,0.0699,0.0699,-55.88,14.29,60.11
2,2013,2013-07-12,002453.SZ,华软科技,3612,markdown,空仓观望,D,markdown,0.0717,none,0,weak_bull,1.0,1.0,0.0717,0.0717,31.28,33.56,4.79
3,2015,2015-11-24,002453.SZ,华软科技,3612,markdown,空仓观望,C,markdown,0.1815,none,0,weak_bull,1.0,1.0,0.1815,0.1815,50.09,136.1,-10.02
4,2016,2016-06-25,002453.SZ,华软科技,3612,markdown,空仓观望,C,markdown,0.294,watch,0,weak_bull,1.0,1.0,0.294,0.294,21.98,32.59,1.11
5,2017,2017-06-19,002453.SZ,华软科技,3612,markdown,空仓观望,B,markdown,0.1419,none,0,weak_bull,1.0,1.0,0.1419,0.1419,-12.21,15.52,17.3
6,2018,2018-07-05,002453.SZ,华软科技,3612,markdown,空仓观望,C,markdown,0.1349,none,0,weak_bull,1.0,1.0,0.1349,0.1349,-3.88,22.37,23.48
7,2020,2020-05-11,002453.SZ,华软科技,3612,unknown,空仓观望,D,no_signal,0.1218,none,0,weak_bull,1.0,0.3,0.0365,0.0365,2.53,43.04,5.49
8,2021,2021-04-17,002453.SZ,华软科技,3612,unknown,空仓观望,D,no_signal,0.1478,none,0,weak_bull,1.0,0.3,0.0443,0.0443,151.8,221.27,2.23
9,2022,2022-04-16,002453.SZ,华软科技,3612,markdown,空仓观望,B,markdown,0.2248,watch,0,weak_bull,1.0,1.0,0.2248,0.2248,-16.06,10.88,35.77
10,2024,2024-07-06,002453.SZ,华软科技,3612,markdown,空仓观望,C,markdown,0.2603,watch,0,weak_bull,1.0,1.0,0.2603,0.2603,18.27,84.31,24.59
2,2013,2013-07-12,002456.SZ,欧菲光,3742,unknown,空仓观望,D,no_signal,0.2231,watch,0,weak_bull,1.0,0.3,0.0669,0.0669,-8.4,5.27,26.18
3,2015,2015-11-24,002456.SZ,欧菲光,3742,markup,持有观察,C,markup,0.1122,none,0,weak_bull,1.0,0.0,0.0,0.0,-2.93,17.18,32.37
4,2016,2016-06-25,002456.SZ,欧菲光,3742,unknown,空仓观望,D,no_signal,0.1792,none,0,weak_bull,1.0,0.3,0.0538,0.0538,26.43,46.64,0.21
5,2017,2017-06-19,002456.SZ,欧菲光,3742,markdown,空仓观望,B,markdown,0.0896,none,0,weak_bull,1.0,1.0,0.0896,0.0896,38.02,56.41,2.34
6,2018,2018-07-05,002456.SZ,欧菲光,3742,markdown,空仓观望,B,markdown,0.2825,watch,1,weak_bull,1.0,1.0,0.2825,0.2825,-39.18,24.09,40.83
7,2020,2020-05-11,002456.SZ,欧菲光,3742,unknown,空仓观望,D,no_signal,0.1871,none,0,weak_bull,1.0,0.3,0.0561,0.0561,-0.31,46.5,13.45
8,2021,2021-04-17,002456.SZ,欧菲光,3742,markdown,空仓观望,C,markdown,0.1403,none,0,weak_bull,1.0,1.0,0.1403,0.1403,-14.37,9.66,19.31
9,2022,2022-04-16,002456.SZ,欧菲光,3742,markdown,空仓观望,B,markdown,0.1046,none,0,weak_bull,1.0,1.0,0.1046,0.1046,-13.9,14.06,20.93
10,2024,2024-07-06,002456.SZ,欧菲光,3742,markdown,空仓观望,C,markdown,0.433,warning,0,weak_bull,1.0,1.0,0.433,0.433,58.68,149.54,1.72
2,2013,2013-07-12,002457.SZ,青龙管业,3817,markdown,空仓观望,C,markdown,0.1765,none,0,weak_bull,1.0,1.0,0.1765,0.1765,16.05,29.52,1.22
3,2015,2015-11-24,002457.SZ,青龙管业,3817,markup,持有观察,C,markup,0.1255,none,0,weak_bull,1.0,0.0,0.0,0.0,-33.85,2.54,41.11
4,2016,2016-06-25,002457.SZ,青龙管业,3817,unknown,空仓观望,D,no_signal,0.4523,warning,1,weak_bull,1.0,0.3,0.1357,0.1357,16.62,28.47,1.42
5,2017,2017-06-19,002457.SZ,青龙管业,3817,markdown,空仓观望,C,markdown,0.0681,none,0,weak_bull,1.0,1.0,0.0681,0.0681,-30.52,17.15,34.47
6,2018,2018-07-05,002457.SZ,青龙管业,3817,markdown,空仓观望,C,markdown,0.1534,none,0,weak_bull,1.0,1.0,0.1534,0.1534,5.24,22.64,15.58
7,2020,2020-05-11,002457.SZ,青龙管业,3817,markdown,空仓观望,B,markdown,0.1035,none,0,weak_bull,1.0,1.0,0.1035,0.1035,11.81,108.79,4.12
8,2021,2021-04-17,002457.SZ,青龙管业,3817,markup,持有观察,C,markup,0.1533,none,0,weak_bull,1.0,0.0,0.0,0.0,-2.45,51.65,7.71
9,2022,2022-04-16,002457.SZ,青龙管业,3817,markup,持有观察,C,markup,0.115,none,0,weak_bull,1.0,0.0,0.0,0.0,-25.77,0.0,29.58
10,2024,2024-07-06,002457.SZ,青龙管业,3817,unknown,空仓观望,D,no_signal,0.0692,none,0,weak_bull,1.0,0.3,0.0208,0.0208,45.73,114.82,4.9
2,2013,2013-07-12,002460.SZ,赣锋锂业,3730,unknown,空仓观望,D,no_signal,0.2639,watch,1,weak_bull,1.0,0.3,0.0792,0.0792,5.96,17.62,11.39
3,2015,2015-11-24,002460.SZ,赣锋锂业,3730,markup,持有观察,C,markup,0.1032,none,0,weak_bull,1.0,0.0,0.0,0.0,47.08,57.43,32.05
4,2016,2016-06-25,002460.SZ,赣锋锂业,3730,markdown,空仓观望,C,markdown,0.175,none,0,weak_bull,1.0,1.0,0.175,0.175,-12.08,23.6,13.85
5,2017,2017-06-19,002460.SZ,赣锋锂业,3730,unknown,空仓观望,D,no_signal,0.0873,none,0,weak_bull,1.0,0.3,0.0262,0.0262,72.64,142.82,2.3
6,2018,2018-07-05,002460.SZ,赣锋锂业,3730,markdown,空仓观望,D,markdown,0.234,watch,0,weak_bull,1.0,1.0,0.234,0.234,-38.2,13.8,39.27
7,2020,2020-05-11,002460.SZ,赣锋锂业,3730,markup,持有观察,C,markup,0.2371,watch,0,weak_bull,1.0,0.0,0.0,0.0,48.04,51.43,5.15
8,2021,2021-04-17,002460.SZ,赣锋锂业,3730,markdown,空仓观望,C,markdown,0.2278,watch,0,weak_bull,1.0,1.0,0.2278,0.2278,80.89,135.76,1.12
9,2022,2022-04-16,002460.SZ,赣锋锂业,3730,markdown,空仓观望,B,markdown,0.3322,watch,0,weak_bull,1.0,1.0,0.3322,0.3322,-32.49,38.13,37.25
10,2024,2024-07-06,002460.SZ,赣锋锂业,3730,markdown,空仓观望,C,markdown,0.1785,none,0,weak_bull,1.0,1.0,0.1785,0.1785,21.1,56.69,13.87
2,2013,2013-07-12,002461.SZ,珠江啤酒,3761,markdown,空仓观望,C,markdown,0.1687,none,0,weak_bull,1.0,1.0,0.1687,0.1687,7.58,43.08,4.93
3,2015,2015-11-24,002461.SZ,珠江啤酒,3761,markup,持有观察,C,markup,0.2437,watch,0,weak_bull,1.0,0.0,0.0,0.0,-20.47,21.24,22.37
4,2016,2016-06-25,002461.SZ,珠江啤酒,3761,accumulation,观察等待,C,spring,0.2723,watch,0,weak_bull,1.0,0.5,0.1362,0.1362,7.67,24.35,0.8
5,2017,2017-06-19,002461.SZ,珠江啤酒,3761,unknown,空仓观望,D,no_signal,0.0869,none,0,weak_bull,1.0,0.3,0.0261,0.0261,-1.01,13.94,11.91
6,2018,2018-07-05,002461.SZ,珠江啤酒,3761,markdown,空仓观望,B,markdown,0.1159,none,0,weak_bull,1.0,1.0,0.1159,0.1159,-10.75,6.29,19.88
7,2020,2020-05-11,002461.SZ,珠江啤酒,3761,markup,持有观察,C,markup,0.1599,none,0,weak_bull,1.0,0.0,0.0,0.0,37.22,83.4,-0.8
8,2021,2021-04-17,002461.SZ,珠江啤酒,3761,markup,持有观察,C,markup,0.1787,none,1,weak_bull,1.0,0.0,0.0,0.0,-20.0,15.44,22.28
9,2022,2022-04-16,002461.SZ,珠江啤酒,3761,unknown,空仓观望,D,no_signal,0.1841,none,0,weak_bull,1.0,0.3,0.0552,0.0552,-12.75,7.67,18.32
10,2024,2024-07-06,002461.SZ,珠江啤酒,3761,markdown,空仓观望,B,markdown,0.0916,none,0,weak_bull,1.0,1.0,0.0916,0.0916,35.85,44.51,3.98
2,2013,2013-07-12,002459.SZ,晶澳科技,3728,unknown,空仓观望,D,no_signal,0.1712,none,0,weak_bull,1.0,0.3,0.0514,0.0514,14.8,51.46,6.54
3,2015,2015-11-24,002459.SZ,晶澳科技,3728,markup,持有观察,C,markup,0.1366,none,0,weak_bull,1.0,0.0,0.0,0.0,-6.85,20.16,24.83
4,2016,2016-06-25,002459.SZ,晶澳科技,3728,unknown,空仓观望,D,no_signal,0.3333,watch,1,weak_bull,1.0,0.3,0.1,0.1,7.6,27.01,5.78
5,2017,2017-06-19,002459.SZ,晶澳科技,3728,unknown,空仓观望,D,no_signal,0.0664,none,0,weak_bull,1.0,0.3,0.0199,0.0199,-28.45,1.96,31.24
6,2018,2018-07-05,002459.SZ,晶澳科技,3728,accumulation,观察等待,C,spring,0.2283,watch,1,weak_bull,1.0,0.5,0.1142,0.1142,5.5,44.66,34.07
7,2020,2020-05-11,002459.SZ,晶澳科技,3728,markup,持有观察,C,markup,0.2598,watch,0,weak_bull,1.0,0.0,0.0,0.0,161.48,181.23,12.26
8,2021,2021-04-17,002459.SZ,晶澳科技,3728,markdown,空仓观望,C,markdown,0.178,none,0,weak_bull,1.0,1.0,0.178,0.178,168.59,168.59,16.15
9,2022,2022-04-16,002459.SZ,晶澳科技,3728,markdown,空仓观望,C,markdown,0.1368,none,0,weak_bull,1.0,1.0,0.1368,0.1368,-11.23,34.55,21.73
10,2024,2024-07-06,002459.SZ,晶澳科技,3728,markdown,空仓观望,B,markdown,0.1399,none,0,weak_bull,1.0,1.0,0.1399,0.1399,31.08,87.8,14.59
2,2013,2013-07-12,002465.SZ,海格通信,3656,unknown,空仓观望,D,no_signal,0.3098,watch,1,weak_bull,1.0,0.3,0.0929,0.0929,-35.64,14.89,54.3
3,2015,2015-11-24,002465.SZ,海格通信,3656,markup,持有观察,C,markup,0.097,none,0,weak_bull,1.0,0.0,0.0,0.0,-27.39,8.81,38.69
4,2016,2016-06-25,002465.SZ,海格通信,3656,unknown,空仓观望,D,no_signal,0.1921,none,0,weak_bull,1.0,0.3,0.0576,0.0576,-4.42,9.97,11.82
5,2017,2017-06-19,002465.SZ,海格通信,3656,unknown,空仓观望,D,no_signal,0.1659,none,0,weak_bull,1.0,0.3,0.0498,0.0498,-17.92,8.05,22.62
6,2018,2018-07-05,002465.SZ,海格通信,3656,unknown,空仓观望,D,no_signal,0.1054,none,0,weak_bull,1.0,0.3,0.0316,0.0316,-10.24,6.79,19.45
7,2020,2020-05-11,002465.SZ,海格通信,3656,markup,持有观察,C,markup,0.1718,none,0,weak_bull,1.0,0.0,0.0,0.0,-10.11,23.15,15.12
8,2021,2021-04-17,002465.SZ,海格通信,3656,markup,持有观察,C,markup,0.1698,none,0,weak_bull,1.0,0.0,0.0,0.0,2.96,14.09,11.23
9,2022,2022-04-16,002465.SZ,海格通信,3656,markup,持有观察,C,markup,0.2161,watch,0,weak_bull,1.0,0.0,0.0,0.0,-16.22,7.17,21.31
10,2024,2024-07-06,002465.SZ,海格通信,3656,markdown,空仓观望,B,markdown,0.2455,watch,1,weak_bull,1.0,1.0,0.2455,0.2455,11.25,40.63,18.34
2,2013,2013-07-12,002463.SZ,沪电股份,3804,markdown,空仓观望,C,markdown,0.079,none,0,weak_bull,1.0,1.0,0.079,0.079,5.23,39.38,-1.54
3,2015,2015-11-24,002463.SZ,沪电股份,3804,markup,持有观察,C,markup,0.1559,none,0,weak_bull,1.0,0.0,0.0,0.0,-16.31,10.21,42.23
4,2016,2016-06-25,002463.SZ,沪电股份,3804,unknown,空仓观望,D,no_signal,0.3844,watch,1,weak_bull,1.0,0.3,0.1153,0.1153,-6.6,16.31,10.29
5,2017,2017-06-19,002463.SZ,沪电股份,3804,unknown,空仓观望,D,no_signal,0.12,none,0,weak_bull,1.0,0.3,0.036,0.036,27.33,35.11,6.0
6,2018,2018-07-05,002463.SZ,沪电股份,3804,markdown,空仓观望,C,markdown,0.2223,watch,0,weak_bull,1.0,1.0,0.2223,0.2223,90.19,122.81,1.59
7,2020,2020-05-11,002463.SZ,沪电股份,3804,unknown,空仓观望,D,no_signal,0.1775,none,0,weak_bull,1.0,0.3,0.0532,0.0532,-26.72,5.88,34.2
8,2021,2021-04-17,002463.SZ,沪电股份,3804,markdown,空仓观望,B,markdown,0.2318,watch,0,weak_bull,1.0,1.0,0.2318,0.2318,-33.6,2.98,33.73
9,2022,2022-04-16,002463.SZ,沪电股份,3804,markdown,空仓观望,C,markdown,0.0792,none,0,weak_bull,1.0,1.0,0.0792,0.0792,-11.22,48.2,18.66
10,2024,2024-07-06,002463.SZ,沪电股份,3804,markup,持有观察,C,markup,0.1025,none,0,weak_bull,1.0,0.0,0.0,0.0,4.07,22.99,22.15
2,2013,2013-07-12,002468.SZ,申通快递,3662,markdown,空仓观望,D,markdown,0.1125,none,0,weak_bull,1.0,1.0,0.1125,0.1125,12.8,32.58,1.13
3,2015,2015-11-24,002468.SZ,申通快递,3662,markdown,空仓观望,B,markdown,0.1636,none,0,weak_bull,1.0,1.0,0.1636,0.1636,88.91,245.3,-9.99
4,2016,2016-06-25,002468.SZ,申通快递,3662,markdown,空仓观望,C,markdown,0.3266,watch,1,weak_bull,1.0,1.0,0.3266,0.3266,19.09,58.86,1.18
5,2017,2017-06-19,002468.SZ,申通快递,3662,unknown,空仓观望,D,no_signal,0.2473,watch,1,weak_bull,1.0,0.3,0.0742,0.0742,-6.62,11.23,9.38
6,2018,2018-07-05,002468.SZ,申通快递,3662,markdown,空仓观望,C,markdown,0.1536,none,0,weak_bull,1.0,1.0,0.1536,0.1536,0.0,20.3,13.62
7,2020,2020-05-11,002468.SZ,申通快递,3662,unknown,空仓观望,D,no_signal,0.1362,none,0,weak_bull,1.0,0.3,0.0409,0.0409,-18.41,14.36,18.99
8,2021,2021-04-17,002468.SZ,申通快递,3662,markdown,空仓观望,D,markdown,0.5113,warning,1,weak_bull,1.0,1.0,0.5113,0.5113,-15.14,4.34,24.41
9,2022,2022-04-16,002468.SZ,申通快递,3662,unknown,空仓观望,D,no_signal,0.1629,none,0,weak_bull,1.0,0.3,0.0489,0.0489,58.62,66.11,13.08
10,2024,2024-07-06,002468.SZ,申通快递,3662,markdown,空仓观望,B,markdown,0.1595,none,0,weak_bull,1.0,1.0,0.1595,0.1595,26.78,58.45,4.51
2,2013,2013-07-12,002458.SZ,益生股份,3705,unknown,空仓观望,D,no_signal,0.7052,danger,2,weak_bull,1.0,0.3,0.2116,0.2116,-11.95,16.33,15.47
3,2015,2015-11-24,002458.SZ,益生股份,3705,markup,持有观察,C,markup,0.2305,watch,1,weak_bull,1.0,0.0,0.0,0.0,64.0,74.46,3.34
4,2016,2016-06-25,002458.SZ,益生股份,3705,markdown,空仓观望,C,markdown,0.1677,none,0,weak_bull,1.0,1.0,0.1677,0.1677,-19.66,31.62,20.16
5,2017,2017-06-19,002458.SZ,益生股份,3705,unknown,空仓观望,D,no_signal,0.1774,none,0,weak_bull,1.0,0.3,0.0532,0.0532,16.2,33.8,7.67
6,2018,2018-07-05,002458.SZ,益生股份,3705,unknown,空仓观望,D,no_signal,0.1909,none,0,weak_bull,1.0,0.3,0.0573,0.0573,-18.88,38.5,31.54
7,2020,2020-05-11,002458.SZ,益生股份,3705,markdown,空仓观望,C,markdown,0.0981,none,0,weak_bull,1.0,1.0,0.0981,0.0981,-34.92,9.76,37.24
8,2021,2021-04-17,002458.SZ,益生股份,3705,unknown,空仓观望,D,no_signal,0.2948,watch,0,weak_bull,1.0,0.3,0.0884,0.0884,0.68,11.98,11.3
9,2022,2022-04-16,002458.SZ,益生股份,3705,unknown,空仓观望,D,no_signal,0.2001,watch,0,weak_bull,1.0,0.3,0.06,0.06,30.87,35.12,10.96
10,2024,2024-07-06,002458.SZ,益生股份,3705,markdown,空仓观望,C,markdown,0.1092,none,0,weak_bull,1.0,1.0,0.1092,0.1092,14.13,32.78,11.16
2,2013,2013-07-12,002469.SZ,三维化学,3702,unknown,空仓观望,D,no_signal,0.1932,none,0,weak_bull,1.0,0.3,0.058,0.058,-12.8,12.13,14.76
3,2015,2015-11-24,002469.SZ,三维化学,3702,markup,持有观察,D,markup,0.062,none,0,weak_bull,1.0,0.0,0.0,0.0,-50.26,2.94,53.26
4,2016,2016-06-25,002469.SZ,三维化学,3702,markdown,空仓观望,C,markdown,0.0416,none,0,weak_bull,1.0,1.0,0.0416,0.0416,-1.44,13.21,9.99
5,2017,2017-06-19,002469.SZ,三维化学,3702,markdown,空仓观望,C,markdown,0.0789,none,0,weak_bull,1.0,1.0,0.0789,0.0789,-14.29,11.88,18.69
6,2018,2018-07-05,002469.SZ,三维化学,3702,markdown,空仓观望,B,markdown,0.1783,none,0,weak_bull,1.0,1.0,0.1783,0.1783,-4.71,19.6,12.41
7,2020,2020-05-11,002469.SZ,三维化学,3702,markup,持有观察,C,markup,0.0596,none,0,weak_bull,1.0,0.0,0.0,0.0,4.86,35.22,14.78
8,2021,2021-04-17,002469.SZ,三维化学,3702,unknown,空仓观望,D,no_signal,0.1416,none,0,weak_bull,1.0,0.3,0.0425,0.0425,-6.68,6.08,23.59
9,2022,2022-04-16,002469.SZ,三维化学,3702,unknown,空仓观望,D,no_signal,0.1823,none,0,weak_bull,1.0,0.3,0.0547,0.0547,18.09,100.0,17.57
10,2024,2024-07-06,002469.SZ,三维化学,3702,accumulation,观察等待,C,spring,0.2221,watch,1,weak_bull,1.0,0.5,0.111,0.111,27.62,133.04,19.93
2,2013,2013-07-12,002467.SZ,二六三,3730,unknown,空仓观望,D,no_signal,0.1646,none,0,weak_bull,1.0,0.3,0.0494,0.0494,1.37,49.51,12.12
3,2015,2015-11-24,002467.SZ,二六三,3730,markup,持有观察,C,markup,0.1429,none,0,weak_bull,1.0,0.0,0.0,0.0,-21.74,42.68,38.7
4,2016,2016-06-25,002467.SZ,二六三,3730,markup,持有观察,C,markup,0.1873,none,0,weak_bull,1.0,0.0,0.0,0.0,-24.81,11.47,27.09
5,2017,2017-06-19,002467.SZ,二六三,3730,unknown,空仓观望,D,no_signal,0.1809,none,0,weak_bull,1.0,0.3,0.0543,0.0543,-5.58,50.49,14.44
6,2018,2018-07-05,002467.SZ,二六三,3730,markdown,空仓观望,C,markdown,0.1935,none,0,weak_bull,1.0,1.0,0.1935,0.1935,-2.69,17.31,20.19
7,2020,2020-05-11,002467.SZ,二六三,3730,unknown,空仓观望,D,no_signal,0.2481,watch,0,weak_bull,1.0,0.3,0.0744,0.0744,-1.26,24.72,11.38
8,2021,2021-04-17,002467.SZ,二六三,3730,markdown,空仓观望,C,markdown,0.1391,none,0,weak_bull,1.0,1.0,0.1391,0.1391,-21.36,0.0,28.34
9,2022,2022-04-16,002467.SZ,二六三,3730,unknown,空仓观望,D,no_signal,0.1192,none,0,weak_bull,1.0,0.3,0.0358,0.0358,1.49,23.63,23.13
10,2024,2024-07-06,002467.SZ,二六三,3730,markdown,空仓观望,C,markdown,0.2974,watch,0,weak_bull,1.0,1.0,0.2974,0.2974,65.77,187.99,7.81
2,2013,2013-07-12,002462.SZ,嘉事堂,3699,markup,持有观察,C,markup,0.1523,none,0,weak_bull,1.0,0.0,0.0,0.0,9.78,34.72,10.47
3,2015,2015-11-24,002462.SZ,嘉事堂,3699,markup,持有观察,C,markup,0.2621,watch,0,weak_bull,1.0,0.0,0.0,0.0,-27.21,14.52,37.84
4,2016,2016-06-25,002462.SZ,嘉事堂,3699,markdown,空仓观望,C,markdown,0.3437,watch,1,weak_bull,1.0,1.0,0.3437,0.3437,19.62,30.6,1.53
5,2017,2017-06-19,002462.SZ,嘉事堂,3699,markdown,空仓观望,C,markdown,0.1146,none,0,weak_bull,1.0,1.0,0.1146,0.1146,-28.55,6.04,28.55
6,2018,2018-07-05,002462.SZ,嘉事堂,3699,markdown,空仓观望,D,markdown,0.2097,watch,0,weak_bull,1.0,1.0,0.2097,0.2097,-24.66,19.4,29.87
7,2020,2020-05-11,002462.SZ,嘉事堂,3699,accumulation,观察等待,C,spring,0.115,none,0,weak_bull,1.0,0.5,0.0575,0.0575,8.08,22.61,5.39
8,2021,2021-04-17,002462.SZ,嘉事堂,3699,accumulation,观察等待,C,spring,0.1446,none,0,weak_bull,1.0,0.5,0.0723,0.0723,-5.87,7.39,9.49
9,2022,2022-04-16,002462.SZ,嘉事堂,3699,unknown,空仓观望,D,no_signal,0.0989,none,0,weak_bull,1.0,0.3,0.0297,0.0297,-10.11,-0.41,17.14
10,2024,2024-07-06,002462.SZ,嘉事堂,3699,markdown,空仓观望,C,markdown,0.1755,none,0,weak_bull,1.0,1.0,0.1755,0.1755,17.14,32.18,9.16
2,2013,2013-07-12,002470.SZ,金正大,3682,markdown,空仓观望,C,markdown,0.2336,watch,1,weak_bull,1.0,1.0,0.2336,0.2336,42.61,59.22,6.33
3,2015,2015-11-24,002470.SZ,金正大,3682,unknown,空仓观望,D,no_signal,0.1896,none,0,weak_bull,1.0,0.3,0.0569,0.0569,-63.69,3.55,65.42
4,2016,2016-06-25,002470.SZ,金正大,3682,markdown,空仓观望,C,markdown,0.2193,watch,0,weak_bull,1.0,1.0,0.2193,0.2193,2.51,11.18,7.54
5,2017,2017-06-19,002470.SZ,金正大,3682,accumulation,观察等待,C,spring,0.2156,watch,0,weak_bull,1.0,0.5,0.1078,0.1078,22.24,26.6,0.41
6,2018,2018-07-05,002470.SZ,金正大,3682,markdown,空仓观望,B,markdown,0.0605,none,0,weak_bull,1.0,1.0,0.0605,0.0605,2.43,21.07,13.94
7,2020,2020-05-11,002470.SZ,金正大,3682,unknown,空仓观望,D,no_signal,0.132,none,0,weak_bull,1.0,0.3,0.0396,0.0396,-52.99,-1.12,53.73
8,2021,2021-04-17,002470.SZ,金正大,3682,markup,持有观察,C,markup,0.0847,none,0,weak_bull,1.0,0.0,0.0,0.0,66.04,116.98,15.09
9,2022,2022-04-16,002470.SZ,金正大,3682,unknown,空仓观望,D,no_signal,0.1842,none,0,weak_bull,1.0,0.3,0.0553,0.0553,-20.71,18.21,27.86
10,2024,2024-07-06,002470.SZ,金正大,3682,markdown,空仓观望,C,markdown,0.1657,none,0,weak_bull,1.0,1.0,0.1657,0.1657,43.07,81.02,5.84
2,2013,2013-07-12,002474.SZ,榕基软件,3724,markdown,空仓观望,C,markdown,0.1632,none,0,weak_bull,1.0,1.0,0.1632,0.1632,39.86,64.72,-0.23
3,2015,2015-11-24,002474.SZ,榕基软件,3724,markup,持有观察,C,markup,0.2159,watch,0,weak_bull,1.0,0.0,0.0,0.0,-40.22,35.44,45.98
4,2016,2016-06-25,002474.SZ,榕基软件,3724,unknown,空仓观望,D,no_signal,0.3771,watch,1,weak_bull,1.0,0.3,0.1131,0.1131,-7.73,34.24,11.12
5,2017,2017-06-19,002474.SZ,榕基软件,3724,unknown,空仓观望,D,no_signal,0.1945,none,0,weak_bull,1.0,0.3,0.0584,0.0584,-16.58,8.65,26.05
6,2018,2018-07-05,002474.SZ,榕基软件,3724,markdown,空仓观望,C,markdown,0.1514,none,0,weak_bull,1.0,1.0,0.1514,0.1514,-19.38,12.35,24.32
7,2020,2020-05-11,002474.SZ,榕基软件,3724,markdown,空仓观望,C,markdown,0.1477,none,0,weak_bull,1.0,1.0,0.1477,0.1477,-7.68,9.54,10.6
8,2021,2021-04-17,002474.SZ,榕基软件,3724,markup,持有观察,D,markup,0.1362,none,0,weak_bull,1.0,0.0,0.0,0.0,-11.73,11.58,15.94
9,2022,2022-04-16,002474.SZ,榕基软件,3724,markdown,空仓观望,B,markdown,0.112,none,0,weak_bull,1.0,1.0,0.112,0.112,10.95,19.4,20.07
10,2024,2024-07-06,002474.SZ,榕基软件,3724,markdown,空仓观望,C,markdown,0.1988,none,0,weak_bull,1.0,1.0,0.1988,0.1988,37.07,109.15,11.21
2,2013,2013-07-12,002466.SZ,天齐锂业,3645,unknown,空仓观望,D,no_signal,0.2351,watch,1,weak_bull,1.0,0.3,0.0705,0.0705,-19.86,7.18,29.77
3,2015,2015-11-24,002466.SZ,天齐锂业,3645,markup,持有观察,D,markup,0.0878,none,0,weak_bull,1.0,0.0,0.0,0.0,22.13,29.19,36.7
4,2016,2016-06-25,002466.SZ,天齐锂业,3645,markdown,空仓观望,D,markdown,0.1225,none,0,weak_bull,1.0,1.0,0.1225,0.1225,-18.47,10.18,19.05
5,2017,2017-06-19,002466.SZ,天齐锂业,3645,unknown,空仓观望,D,no_signal,0.0616,none,0,weak_bull,1.0,0.3,0.0185,0.0185,25.54,78.73,-2.33
6,2018,2018-07-05,002466.SZ,天齐锂业,3645,markdown,空仓观望,C,markdown,0.3345,watch,0,weak_bull,1.0,1.0,0.3345,0.3345,-36.59,12.13,42.15
7,2020,2020-05-11,002466.SZ,天齐锂业,3645,markdown,空仓观望,D,markdown,0.0965,none,0,weak_bull,1.0,1.0,0.0965,0.0965,27.67,79.49,9.03
8,2021,2021-04-17,002466.SZ,天齐锂业,3645,markdown,空仓观望,C,markdown,0.2329,watch,0,weak_bull,1.0,1.0,0.2329,0.2329,168.19,273.32,0.65
9,2022,2022-04-16,002466.SZ,天齐锂业,3645,markdown,空仓观望,D,markdown,0.2424,watch,0,weak_bull,1.0,1.0,0.2424,0.2424,39.75,103.72,20.4
10,2024,2024-07-06,002466.SZ,天齐锂业,3645,markdown,空仓观望,C,markdown,0.1597,none,0,weak_bull,1.0,1.0,0.1597,0.1597,14.86,55.17,14.93
2,2013,2013-07-12,002475.SZ,立讯精密,3765,markdown,空仓观望,C,markdown,0.1293,none,0,weak_bull,1.0,1.0,0.1293,0.1293,65.27,71.98,10.37
3,2015,2015-11-24,002475.SZ,立讯精密,3765,markup,持有观察,C,markup,0.1779,none,0,weak_bull,1.0,0.0,0.0,0.0,-16.69,10.01,30.1
4,2016,2016-06-25,002475.SZ,立讯精密,3765,markdown,空仓观望,C,markdown,0.1814,none,0,weak_bull,1.0,1.0,0.1814,0.1814,2.19,24.07,9.61
5,2017,2017-06-19,002475.SZ,立讯精密,3765,markup,持有观察,C,markup,0.0974,none,0,weak_bull,1.0,0.0,0.0,0.0,-7.99,8.13,34.17
6,2018,2018-07-05,002475.SZ,立讯精密,3765,markdown,空仓观望,C,markdown,0.2267,watch,0,weak_bull,1.0,1.0,0.2267,0.2267,-33.59,18.56,39.25
7,2020,2020-05-11,002475.SZ,立讯精密,3765,markup,持有观察,C,markup,0.2309,watch,0,weak_bull,1.0,0.0,0.0,0.0,25.41,36.96,10.55
8,2021,2021-04-17,002475.SZ,立讯精密,3765,markdown,空仓观望,C,markdown,0.1162,none,0,weak_bull,1.0,1.0,0.1162,0.1162,4.54,50.48,4.0
9,2022,2022-04-16,002475.SZ,立讯精密,3765,markdown,空仓观望,C,markdown,0.1291,none,0,weak_bull,1.0,1.0,0.1291,0.1291,1.27,37.58,12.35
10,2024,2024-07-06,002475.SZ,立讯精密,3765,markup,持有观察,D,markup,0.0352,none,0,weak_bull,1.0,0.0,0.0,0.0,5.24,23.44,11.33
