symbol,name,window_id,signal_date,market_env,wy_phase,wy_direction,wy_confidence,wy_signal_type,wy_bc,wy_spring,wy_signal,lppl_score,lppl_level,lppl_n_valid,lppl_avg_rmse,lppl_avg_m,fusion_signal,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
601236.SH,红塔证券,15,2024-05-20,bull_start,accumulation,做多,A,spring,True,True,HOLD,0.0,none,0,1.0,0.0,OTHER,4.76,4.9,16.22,-3.95,8.71
601236.SH,红塔证券,16,2024-09-13,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,20.0,47.01,2.39,21.64,-1.64
601236.SH,红塔证券,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,5.06,12.15,11.52,3.48,1.58
601236.SH,红塔证券,18,2025-03-04,bull_start,accumulation,空仓观望,C,accumulation,True,False,HOLD,0.0,none,0,1.0,0.0,OTHER,10.25,15.7,11.52,3.44,6.81
601236.SH,红塔证券,19,2025-04-07,event_bottom,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,32.11,33.66,1.55,17.08,15.03
601236.SH,红塔证券,20,2025-04-18,rebound_start,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,29.34,36.34,1.75,18.32,11.02
300710.SZ,万隆光电,3,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,51.2,51.2,23.2,21.72,29.48
300710.SZ,万隆光电,4,2019-01-04,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,12.87,88.76,20.59,18.05,-5.18
300710.SZ,万隆光电,5,2019-08-06,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,8.75,18.69,4.36,10.9,-2.15
300710.SZ,万隆光电,6,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,6.83,10.42,14.86,35.28,-28.45
300710.SZ,万隆光电,7,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,33.0,86.04,0.6,15.55,17.45
300710.SZ,万隆光电,8,2021-07-28,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,131.83,184.89,0.32,6.19,125.64
300710.SZ,万隆光电,9,2021-11-10,rebound_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-25.32,14.95,30.55,-11.82,-13.5
300710.SZ,万隆光电,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-2.72,32.27,26.48,4.02,-6.74
300710.SZ,万隆光电,11,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,3.39,44.48,4.6,13.57,-10.18
300710.SZ,万隆光电,12,2023-05-25,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-7.72,13.31,16.65,-5.02,-2.7
300710.SZ,万隆光电,13,2023-10-23,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-16.56,27.04,56.18,2.21,-18.77
300710.SZ,万隆光电,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,7.18,57.07,31.23,8.74,-1.56
300710.SZ,万隆光电,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-13.55,10.97,27.04,-3.95,-9.6
300710.SZ,万隆光电,16,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,17.49,58.48,3.94,21.64,-4.15
300710.SZ,万隆光电,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,25.06,32.02,15.09,3.48,21.58
300710.SZ,万隆光电,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,10.03,26.76,22.31,3.44,6.59
300710.SZ,万隆光电,19,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,34.87,50.6,7.7,17.08,17.79
300710.SZ,万隆光电,20,2025-04-18,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,22.64,31.66,8.66,18.32,4.32
600936.SH,北投科技,1,2017-05-11,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-11.59,1.0,16.28,14.49,-26.08
600936.SH,北投科技,2,2018-02-09,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-15.15,13.73,18.54,-8.58,-6.57
600936.SH,北投科技,3,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,37.85,40.88,2.49,21.72,16.13
600936.SH,北投科技,4,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,12.2,61.27,6.37,18.05,-5.85
600936.SH,北投科技,5,2019-08-06,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-2.24,11.72,15.21,10.9,-13.14
600936.SH,北投科技,6,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,12.97,20.27,6.22,35.28,-22.31
600936.SH,北投科技,7,2020-07-01,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0328,danger,1,0.04014,0.1018,OTHER,-8.05,19.22,10.13,15.55,-23.6
600936.SH,北投科技,8,2021-07-28,structural_low,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,-0.38,9.06,4.91,6.19,-6.57
600936.SH,北投科技,9,2021-11-10,rebound_start,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,20.69,68.58,0.77,-11.82,32.51
600936.SH,北投科技,10,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,23.18,33.77,6.62,4.02,19.16
600936.SH,北投科技,11,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,39.93,56.44,0.0,13.57,26.36
600936.SH,北投科技,12,2023-05-25,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,0.0,33.08,4.33,-5.02,5.02
600936.SH,北投科技,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0049,danger,1,0.049249,0.1519,MD_NO_LPPL,-20.39,21.23,39.66,2.21,-22.6
600936.SH,北投科技,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-18.5,27.17,23.62,8.74,-27.24
600936.SH,北投科技,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-4.65,1.55,25.58,-3.95,-0.7
600936.SH,北投科技,16,2024-09-13,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,52.47,73.09,2.24,21.64,30.83
600936.SH,北投科技,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,39.7,70.79,-0.37,3.48,36.22
600936.SH,北投科技,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,8.51,38.6,7.9,3.44,5.07
600936.SH,北投科技,19,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,16.88,42.5,5.31,17.08,-0.2
600936.SH,北投科技,20,2025-04-18,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,10.61,27.37,4.75,18.32,-7.71
301105.SZ,鸿铭股份,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.2042,watch,1,0.030164,0.8467,MD_LPPL,-19.85,16.75,45.39,2.21,-22.06
301105.SZ,鸿铭股份,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,19.44,35.51,16.06,8.74,10.7
301105.SZ,鸿铭股份,15,2024-05-20,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-14.19,1.72,20.82,-3.95,-10.24
301105.SZ,鸿铭股份,16,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,25.88,47.93,3.7,21.64,4.24
301105.SZ,鸿铭股份,17,2025-01-13,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,36.58,72.76,1.84,3.48,33.1
301105.SZ,鸿铭股份,18,2025-03-04,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,19.42,41.09,19.84,3.44,15.98
301105.SZ,鸿铭股份,19,2025-04-07,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,40.49,55.66,11.56,17.08,23.41
301105.SZ,鸿铭股份,20,2025-04-18,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,29.91,52.9,1.35,18.32,11.59
002661.SZ,克明食品,1,2017-05-11,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-7.56,5.87,11.24,14.49,-22.05
002661.SZ,克明食品,2,2018-02-09,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,6.35,41.25,6.86,-8.58,14.93
002661.SZ,克明食品,3,2018-10-19,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,13.05,16.12,3.71,21.72,-8.67
002661.SZ,克明食品,4,2019-01-04,rebound_start,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,18.89,46.22,3.94,18.05,0.84
002661.SZ,克明食品,5,2019-08-06,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-9.54,7.53,13.3,10.9,-20.44
002661.SZ,克明食品,6,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,73.5,88.98,-0.64,35.28,38.22
002661.SZ,克明食品,7,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-15.83,16.75,17.66,15.55,-31.38
002661.SZ,克明食品,8,2021-07-28,structural_low,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,12.55,22.24,3.8,6.19,6.36
002661.SZ,克明食品,9,2021-11-10,rebound_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-5.99,5.74,16.06,-11.82,5.83
002661.SZ,克明食品,10,2022-04-27,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,15.75,24.95,6.72,4.02,11.73
002661.SZ,克明食品,11,2022-10-31,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,5.18,16.71,-0.18,13.57,-8.39
002661.SZ,克明食品,12,2023-05-25,structural_low,distribution,空仓观望,C,distribution,True,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-15.64,0.87,16.07,-5.02,-10.62
002661.SZ,克明食品,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-14.58,17.51,28.14,2.21,-16.79
002661.SZ,克明食品,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,10.13,31.55,7.96,8.74,1.39
002661.SZ,克明食品,15,2024-05-20,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,0.68,2.5,17.52,-3.95,4.63
002661.SZ,克明食品,16,2024-09-13,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,20.2,50.81,3.72,21.64,-1.44
002661.SZ,克明食品,17,2025-01-13,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,3.96,12.98,12.17,3.48,0.48
002661.SZ,克明食品,18,2025-03-04,bull_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,4.67,10.63,14.0,3.44,1.23
002661.SZ,克明食品,19,2025-04-07,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,19.82,28.34,-0.46,17.08,2.74
002661.SZ,克明食品,20,2025-04-18,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,2.67,10.19,4.45,18.32,-15.65
600351.SH,亚宝药业,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,13.45,20.45,2.1,14.49,-1.04
600351.SH,亚宝药业,2,2018-02-09,crash_bottom,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,3.12,26.99,3.27,-8.58,11.7
600351.SH,亚宝药业,3,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,1.58,10.27,13.27,21.72,-20.14
600351.SH,亚宝药业,4,2019-01-04,rebound_start,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,12.77,62.06,2.48,18.05,-5.28
600351.SH,亚宝药业,5,2019-08-06,bear_bottom,markdown,空仓观望,D,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,1.95,14.56,3.55,10.9,-8.95
600351.SH,亚宝药业,6,2020-03-23,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,38.88,38.88,3.81,35.28,3.6
600351.SH,亚宝药业,7,2020-07-01,bull_start,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,3.53,84.9,0.39,15.55,-12.02
600351.SH,亚宝药业,8,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,32.01,62.41,1.26,6.19,25.82
600351.SH,亚宝药业,9,2021-11-10,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,42.54,101.69,0.68,-11.82,54.36
600351.SH,亚宝药业,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,4.62,26.37,1.88,4.02,0.6
600351.SH,亚宝药业,11,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,16.39,25.83,3.15,13.57,2.82
600351.SH,亚宝药业,12,2023-05-25,structural_low,accumulation,空仓观望,C,accumulation,True,False,HOLD,0.0,none,0,1.0,0.0,OTHER,21.24,28.76,2.51,-5.02,26.26
600351.SH,亚宝药业,13,2023-10-23,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-17.47,20.97,33.6,2.21,-19.68
600351.SH,亚宝药业,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,11.88,37.62,-2.97,8.74,3.14
600351.SH,亚宝药业,15,2024-05-20,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-14.37,0.0,22.84,-3.95,-10.42
600351.SH,亚宝药业,16,2024-09-13,bear_bottom,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,15.81,33.71,2.86,21.64,-5.83
600351.SH,亚宝药业,17,2025-01-13,structural_low,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,6.53,9.62,8.08,3.48,3.05
600351.SH,亚宝药业,18,2025-03-04,bull_start,accumulation,空仓观望,C,accumulation,True,False,HOLD,0.0,none,0,1.0,0.0,OTHER,3.3,6.6,11.72,3.44,-0.14
600351.SH,亚宝药业,19,2025-04-07,event_bottom,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,31.22,53.09,5.64,17.08,14.14
600351.SH,亚宝药业,20,2025-04-18,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,20.58,48.89,1.03,18.32,2.26
600329.SH,达仁堂,1,2017-05-11,bull_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,3.33,10.93,5.88,14.49,-11.16
600329.SH,达仁堂,2,2018-02-09,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,47.17,73.04,1.78,-8.58,55.75
600329.SH,达仁堂,3,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,7.6,9.99,14.62,21.72,-14.12
600329.SH,达仁堂,4,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,18.63,46.45,2.66,18.05,0.58
600329.SH,达仁堂,5,2019-08-06,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,7.28,20.43,0.63,10.9,-3.62
600329.SH,达仁堂,6,2020-03-23,event_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,57.06,67.76,-0.57,35.28,21.78
600329.SH,达仁堂,7,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-9.03,15.32,11.34,15.55,-24.58
600329.SH,达仁堂,8,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,0.54,30.69,12.9,6.19,-5.65
600329.SH,达仁堂,9,2021-11-10,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,13.08,43.95,3.64,-11.82,24.9
600329.SH,达仁堂,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,28.7,36.74,3.14,4.02,24.68
600329.SH,达仁堂,11,2022-10-31,bear_bottom,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,32.37,39.96,3.04,13.57,18.8
600329.SH,达仁堂,12,2023-05-25,structural_low,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-32.82,10.9,35.07,-5.02,-27.8
600329.SH,达仁堂,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-1.86,22.6,22.23,2.21,-4.07
600329.SH,达仁堂,14,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,34.12,52.53,2.37,8.74,25.38
600329.SH,达仁堂,15,2024-05-20,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-14.17,6.29,26.91,-3.95,-10.22
600329.SH,达仁堂,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,21.33,47.92,0.91,21.64,-0.31
600329.SH,达仁堂,17,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,18.09,18.7,2.63,3.48,14.61
600329.SH,达仁堂,18,2025-03-04,bull_start,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,15.18,17.03,6.03,3.44,11.74
600329.SH,达仁堂,19,2025-04-07,event_bottom,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,50.58,56.36,0.78,17.08,33.5
600329.SH,达仁堂,20,2025-04-18,rebound_start,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,46.33,69.5,2.93,18.32,28.01
601016.SH,节能风电,1,2017-05-11,bull_start,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,9.97,20.8,2.28,14.49,-4.52
601016.SH,节能风电,2,2018-02-09,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-4.65,13.95,6.64,-8.58,3.93
601016.SH,节能风电,3,2018-10-19,bear_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,34.37,35.27,1.34,21.72,12.65
601016.SH,节能风电,4,2019-01-04,rebound_start,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,15.45,58.8,0.86,18.05,-2.6
601016.SH,节能风电,5,2019-08-06,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,3.0,12.45,3.43,10.9,-7.9
601016.SH,节能风电,6,2020-03-23,event_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,57.92,66.97,4.98,35.28,22.64
601016.SH,节能风电,7,2020-07-01,bull_start,accumulation,观察等待,C,spring,True,True,BUY,0.5094,strong,1,0.010298,0.2804,BUY_LPPL,29.58,73.24,0.47,15.55,14.03
601016.SH,节能风电,8,2021-07-28,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,76.88,119.09,0.0,6.19,70.69
601016.SH,节能风电,9,2021-11-10,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-27.66,12.16,32.52,-11.82,-15.84
601016.SH,节能风电,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,30.2,51.78,3.05,4.02,26.18
601016.SH,节能风电,11,2022-10-31,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-9.11,7.01,15.89,13.57,-22.68
601016.SH,节能风电,12,2023-05-25,structural_low,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,-15.54,1.81,16.58,-5.02,-10.52
601016.SH,节能风电,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-0.33,5.21,17.59,2.21,-2.54
601016.SH,节能风电,14,2024-02-05,crash_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,11.65,27.44,1.88,8.74,2.91
601016.SH,节能风电,15,2024-05-20,bull_start,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,-10.77,4.31,20.62,-3.95,-6.82
601016.SH,节能风电,16,2024-09-13,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,16.29,37.12,2.27,21.64,-5.35
601016.SH,节能风电,17,2025-01-13,structural_low,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-1.02,8.14,8.81,3.48,-4.5
601016.SH,节能风电,18,2025-03-04,bull_start,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,2.03,7.77,9.12,3.44,-1.41
601016.SH,节能风电,19,2025-04-07,event_bottom,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,11.44,16.61,0.0,17.08,-5.64
601016.SH,节能风电,20,2025-04-18,rebound_start,accumulation,观察等待,C,spring,True,True,BUY,0.0,none,0,1.0,0.0,BUY_NO_LPPL,8.77,11.23,0.7,18.32,-9.55
688101.SH,三达膜,7,2020-07-01,bull_start,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-0.23,26.7,8.67,15.55,-15.78
688101.SH,三达膜,8,2021-07-28,structural_low,markup,持有观察,C,markup,True,False,AVOID,0.0,none,0,1.0,0.0,AVOID_LPPL_DANGER,-9.69,21.68,27.88,6.19,-15.88
688101.SH,三达膜,9,2021-11-10,rebound_start,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,-14.5,23.81,18.51,-11.82,-2.68
688101.SH,三达膜,10,2022-04-27,event_bottom,markdown,空仓观望,C,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,12.07,24.53,3.37,4.02,8.05
688101.SH,三达膜,11,2022-10-31,bear_bottom,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,6.24,20.85,4.26,13.57,-7.33
688101.SH,三达膜,12,2023-05-25,structural_low,unknown,空仓观望,D,no_signal,False,False,HOLD,0.0,none,0,1.0,0.0,OTHER,1.03,26.87,6.31,-5.02,6.05
688101.SH,三达膜,13,2023-10-23,bear_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,-10.5,16.39,30.79,2.21,-12.71
688101.SH,三达膜,14,2024-02-05,crash_bottom,markdown,空仓观望,B,markdown,True,False,HOLD,0.0,none,0,1.0,0.0,MD_NO_LPPL,25.82,50.88,4.4,8.74,17.08
