symbol,symbol_name,fast_ma,slow_ma,atr_config,cooldown_days,total_return,benchmark_return,annualized_return,annualized_benchmark,annualized_excess_return,max_drawdown,trade_count,holding_ratio,eligible
000300.SH,沪深300,5,250,高波,30,0.06257520809815165,-0.19279415271147038,0.012222818004628433,-0.041963437694419015,0.05418625569904745,-0.12315925875096545,4,0.33439237490071483,True
000905.SH,中证500,5,250,高波,30,0.034782895913298306,0.1909677061864794,0.006867232058582751,0.03560002985418098,-0.02873279779559823,-0.2928414028701465,5,0.5329626687847498,False
000852.SH,中证1000,5,250,高波,30,-0.009986471858550505,0.18924441633249622,-0.0020069120727905787,0.035299922477924905,-0.037306834550715484,-0.27321956706669515,3,0.34789515488482925,False
932000.SH,中证2000,5,250,高波,30,0.05478456331520287,0.6812540622425114,0.010732970462120628,0.10958994513949638,-0.09885697467737575,-0.3698729835235075,17,0.7188244638602065,False
000001.SH,上证综指,5,250,高波,60,0.06410744269069935,0.08755227654815001,0.01251480681646533,0.016941144159684285,-0.004426337343218956,-0.19239578924896583,2,0.9158061953931692,False
399001.SZ,深证成指,5,250,高波,60,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.0,False
399006.SZ,创业板指,5,250,高波,60,-0.10448846907385145,0.05289588857298022,-0.02184737966600958,0.010370463904571636,-0.03221784357058122,-0.26468710976655774,5,0.25019857029388404,False
000016.SH,上证50,5,250,高波,60,0.025628753918848446,-0.26745636071186063,0.005078038341689295,-0.060395196577113786,0.06547323491880308,-0.09797036898845457,5,0.3145353455123114,True
000300.SH,沪深300,5,250,高波,60,0.11720573699770176,-0.19279415271147038,0.022431633086956504,-0.041963437694419015,0.06439507078137552,-0.06344578933666001,2,0.20889594916600476,False
000905.SH,中证500,5,250,高波,60,-0.03579921880599768,0.1909677061864794,-0.007270378576752723,0.03560002985418098,-0.042870408430933704,-0.280857218806,3,0.6195393169181891,False
000852.SH,中证1000,5,250,高波,60,-0.07441386951119888,0.18924441633249622,-0.015358734453901901,0.035299922477924905,-0.050658656931826807,-0.3028579228974123,3,0.5901509134233519,False
932000.SH,中证2000,5,250,高波,60,0.023258346364452676,0.6812540622425114,0.004612656736975751,0.10958994513949638,-0.10497728840252063,-0.32925227949135616,9,0.7378872120730738,False
000001.SH,上证综指,5,250,高波,120,0.054092150934850425,0.08755227654815001,0.01060013123296244,0.016941144159684285,-0.006341012926721845,-0.1289680061159505,6,0.6671961874503575,False
399001.SZ,深证成指,5,250,高波,120,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.0,False
399006.SZ,创业板指,5,250,高波,120,-0.04393878491735037,0.05289588857298022,-0.008953481746651004,0.010370463904571636,-0.01932394565122264,-0.07567131133926552,2,0.09610802223987291,False
000016.SH,上证50,5,250,高波,120,0.07274862572670004,-0.26745636071186063,0.014155238185834751,-0.060395196577113786,0.07455043476294854,-0.09402201466144733,3,0.35186656076250994,True
000300.SH,沪深300,5,250,高波,120,0.09984285519534919,-0.19279415271147038,0.019231161723492596,-0.041963437694419015,0.06119459941791161,-0.06439752435711843,2,0.26608419380460685,False
000905.SH,中证500,5,250,高波,120,0.19671564631240046,0.1909677061864794,0.03659851701545991,0.03560002985418098,0.000998487161278927,-0.094483266152669,1,0.14694201747418587,False
000852.SH,中证1000,5,250,高波,120,-0.2773224382578998,0.18924441633249622,-0.06294192697863255,0.035299922477924905,-0.09824184945655745,-0.2993248026375238,2,0.38999205718824465,False
932000.SH,中证2000,5,250,高波,120,-0.11121022861100105,0.6812540622425114,-0.023321391026950078,0.10958994513949638,-0.13291133616644646,-0.2865755342228321,7,0.7871326449563145,False
000001.SH,上证综指,5,250,高波,250,0.15654734934560355,0.08755227654815001,0.02953879763000855,0.016941144159684285,0.012597653470324266,-0.09266756904485518,1,0.36457505957108816,False
399001.SZ,深证成指,5,250,高波,250,0.0,-0.1044591658027142,0.0,-0.02184097316835798,0.02184097316835798,0.0,0,0.0,False
399006.SZ,创业板指,5,250,高波,250,0.0,0.05289588857298022,0.0,0.010370463904571636,-0.010370463904571636,0.0,0,0.0,False
000016.SH,上证50,5,250,高波,250,0.05223406997759783,-0.26745636071186063,0.010243313370712492,-0.060395196577113786,0.07063850994782628,-0.06563763556075441,2,0.3455123113582208,False
000300.SH,沪深300,5,250,高波,250,0.14743190312799714,-0.19279415271147038,0.027909481782658396,-0.041963437694419015,0.06987291947707741,-0.06296089192379895,2,0.36219221604447976,False
000905.SH,中证500,5,250,高波,250,0.0,0.1909677061864794,0.0,0.03560002985418098,-0.03560002985418098,0.0,0,0.0,False
000852.SH,中证1000,5,250,高波,250,0.0,0.18924441633249622,0.0,0.035299922477924905,-0.035299922477924905,0.0,0,0.0,False
932000.SH,中证2000,5,250,高波,250,-0.0023072434204982617,0.6812540622425114,-0.0004622419183115678,0.10958994513949638,-0.11005218705780795,-0.10586152044083663,4,0.3987291501191422,False
000001.SH,上证综指,10,20,低波,30,0.018310400479048416,0.28973705804231975,0.0031175011319195534,0.04461427037618493,-0.041496769244265375,-0.2583760540380359,20,0.8761061946902655,False
399001.SZ,深证成指,10,20,低波,30,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,10,20,低波,30,0.06187357805970195,0.5029503771193011,0.01035191278359826,0.07239311275556881,-0.06204119997197055,-0.17034706753856932,19,0.3417290673927842,False
000016.SH,上证50,10,20,低波,30,0.06011527103505565,-0.043010897758050226,0.010064721410096622,-0.007513324632236529,0.01757804604233315,-0.24077622181664804,22,0.6235534377127298,True
000300.SH,沪深300,10,20,低波,30,0.14539904313595198,0.08796885835723467,0.023561077597709756,0.014568516085060601,0.008992561512649155,-0.1833942941688702,8,0.4547311095983662,True
000905.SH,中证500,10,20,低波,30,-0.055414760033051125,0.34243545124274366,-0.00973201822208658,0.051815362855263114,-0.061547381077349694,-0.3706835075385353,5,0.6187882913546631,False
000852.SH,中证1000,10,20,低波,30,-0.054006216714699073,0.23020960052344552,-0.009478859766123948,0.03618068123075746,-0.04565954099688141,-0.365499937793865,5,0.404356705241661,False
932000.SH,中证2000,10,20,低波,30,0.11047371594109956,0.5888259077982627,0.018138196476676027,0.08266398506961314,-0.06452578859293712,-0.2983599254192677,28,0.6814159292035398,False
000001.SH,上证综指,10,20,低波,60,0.07045992058899131,0.28973705804231975,0.01174872128122395,0.04461427037618493,-0.03286554909496098,-0.19014071007498212,6,0.9543907420013614,False
399001.SZ,深证成指,10,20,低波,60,0.0,0.18799825949121218,0.0,0.029993057153837377,-0.029993057153837377,0.0,0,0.0,False
399006.SZ,创业板指,10,20,低波,60,0.10858979619760101,0.5029503771193011,0.01784168262034802,0.07239311275556881,-0.05455143013522079,-0.21358110147072507,10,0.31994554118447927,False
